Time (UTCG),Apogee Altitude (km),Earth_gravity (m/sec^2),Drag (m/sec^2),SRP (m/sec^2),SUN_Gravity (m/sec^2),Moon_Gravity (m/sec^2)
12:00.0,431.251261,8.631867,0.000057,0.000002,0,0
13:00.0,431.793397,8.629588,0.000058,0.000002,0,0
14:00.0,432.309271,8.627463,0.00006,0.000002,0,0.000001
15:00.0,432.783567,8.625483,0.000062,0.000002,0,0.000001
16:00.0,433.202651,8.623639,0.000063,0.000002,0,0.000001
17:00.0,433.555233,8.621922,0.000065,0.000002,0.000001,0.000001
18:00.0,433.832226,8.62033,0.000066,0.000002,0.000001,0.000001
19:00.0,434.026548,8.618857,0.000067,0.000002,0.000001,0.000001
20:00.0,434.133425,8.617491,0.000068,0.000002,0,0.000001
21:00.0,434.151082,8.616217,0.000069,0.000002,0,0.000001
22:00.0,434.081542,8.615017,0.000069,0.000002,0,0.000001
23:00.0,433.931269,8.613881,0.00007,0.000002,0,0.000001
24:00.0,433.711283,8.612809,0.00007,0.000002,0,0.000001
25:00.0,433.436622,8.611817,0.00007,0.000002,0,0.000001
26:00.0,433.125766,8.610913,0.00007,0.000002,0,0.000001
27:00.0,432.800659,8.610093,0.00007,0.000002,0,0.000001
28:00.0,432.486617,8.609337,0.00007,0.000002,0,0.000001
29:00.0,432.210394,8.60863,0.00007,0.000002,0,0.000001
30:00.0,431.995889,8.607978,0.00007,0.000002,0,0.000001
31:00.0,431.859301,8.607392,0.00007,0.000002,0,0.000001
32:00.0,431.805975,8.606883,0.00007,0.000002,0.000001,0.000001
33:00.0,431.829857,8.606454,0.00007,0.000002,0.000001,0.000001
34:00.0,431.915461,8.606113,0.00007,0.000002,0.000001,0.000001
35:00.0,432.041684,8.605879,0.00007,0.000002,0,0.000001
36:00.0,432.185896,8.605766,0.000071,0.000002,0,0.000001
37:00.0,432.326755,8.605776,0.000071,0.000002,0,0.000001
38:00.0,432.445613,8.60591,0.000071,0.000002,0,0.000001
39:00.0,432.527337,8.606174,0.000071,0.000002,0,0.000001
40:00.0,432.560788,8.606585,0.000071,0.000002,0,0.000001
41:00.0,432.538717,8.607156,0.00007,0.000002,0,0.000001
42:00.0,432.457219,8.607898,0.00007,0.000002,0,0.000001
43:00.0,432.315344,8.608819,0.000069,0.000002,0,0.000001
44:00.0,432.114946,8.609934,0.000069,0.000002,0,0.000001
45:00.0,431.860299,8.611254,0.000068,0.000002,0,0.000001
46:00.0,431.55752,8.612779,0.000067,0.000002,0,0.000001
47:00.0,431.214417,8.614512,0.000065,0.000002,0,0.000001
48:00.0,430.840883,8.616461,0.000064,0.000002,0,0.000001
49:00.0,430.448826,8.618636,0.000062,0.000002,0,0.000001
50:00.0,430.051054,8.621026,0.00006,0.000002,0,0.000001
51:00.0,429.66023,8.623602,0.000059,0.000002,0,0.000001
52:00.0,429.289549,8.626337,0.000057,0.000002,0,0.000001
53:00.0,428.954849,8.629227,0.000055,0.000002,0,0.000001
54:00.0,428.675909,8.632285,0.000054,0.000002,0,0.000001
55:00.0,428.475534,8.635516,0.000053,0.000002,0,0.000001
56:00.0,428.377775,8.638909,0.000052,0.000002,0,0.000001
57:00.0,428.406848,8.642448,0.000052,0.000002,0,0.000001
58:00.0,428.585568,8.646116,0.000052,0.000002,0,0.000001
59:00.0,428.93192,8.649887,0.000052,0.000002,0,0
00:00.0,429.454532,8.653711,0.000053,0.000002,0,0
01:00.0,430.151056,8.657529,0.000054,0.000002,0,0
02:00.0,431.010958,8.661303,0.000056,0.000002,0,0
03:00.0,432.018865,8.665024,0.000057,0.000002,0.000001,0
04:00.0,433.154377,8.668685,0.000059,0.000002,0.000001,0.000001
05:00.0,434.389619,8.672267,0.00006,0.000002,0.000001,0.000001
06:00.0,435.689085,8.675728,0.000062,0.000002,0.000001,0.000001
07:00.0,437.013254,8.679026,0.000063,0.000002,0.000001,0.000001
08:00.0,438.323189,8.682131,0.000063,0.000002,0.000001,0.000001
09:00.0,439.582997,8.685023,0.000064,0.000002,0.000001,0.000001
10:00.0,440.759478,8.687687,0.000064,0.000002,0.000001,0.000001
11:00.0,441.820533,8.690093,0.000065,0.000002,0.000001,0.000001
12:00.0,442.735119,8.692197,0.000066,0.000002,0,0.000001
13:00.0,443.476935,8.693958,0.000066,0.000002,0,0.000001
14:00.0,444.029943,8.695369,0.000068,0.000002,0,0.000001
15:00.0,444.389656,8.696462,0.000069,0.000002,0,0.000001
16:00.0,444.556746,8.697273,0.00007,0.000002,0,0.000001
17:00.0,444.528624,8.697801,0.000071,0.000002,0,0.000001
18:00.0,444.298803,8.698002,0.000072,0.000002,0,0.000001
19:00.0,443.865104,8.697843,0.000071,0.000002,0,0.000001
20:00.0,443.236164,8.697338,0.000071,0.000002,0,0.000001
21:00.0,442.427789,8.69652,0.000069,0.000002,0,0.000001
22:00.0,441.455224,8.695392,0.000067,0.000002,0,0.000001
23:00.0,440.333881,8.693925,0.000064,0.000002,0,0.000001
24:00.0,439.08885,8.692124,0.000061,0.000002,0,0.000001
25:00.0,437.759191,8.690055,0.000058,0.000002,0,0.000001
26:00.0,436.388355,8.687807,0.000056,0.000002,0,0.000001
27:00.0,435.011233,8.685406,0.000053,0.000002,0,0.000001
28:00.0,433.654121,8.682817,0.000051,0.000002,0,0.000001
29:00.0,432.346773,8.680012,0.00005,0.000002,0,0.000001
30:00.0,431.129172,8.67703,0.000049,0.000002,0,0.000001
31:00.0,430.042884,8.673947,0.000049,0.000002,0,0.000001
32:00.0,429.118849,8.670807,0.000048,0.000002,0,0.000001
33:00.0,428.373984,8.66761,0.000048,0.000002,0,0.000001
34:00.0,427.818188,8.664358,0.000048,0.000002,0,0.000001
35:00.0,427.457619,8.661095,0.000048,0.000002,0,0.000001
36:00.0,427.2902,8.657881,0.000048,0.000002,0,0.000001
37:00.0,427.301711,8.654752,0.000049,0.000002,0,0.000001
38:00.0,427.46897,8.651711,0.000049,0.000002,0,0.000001
39:00.0,427.766139,8.648757,0.00005,0.000002,0,0.000001
40:00.0,428.167621,8.645903,0.000051,0.000002,0,0.000001
41:00.0,428.647481,8.643165,0.000052,0.000002,0,0.000001
42:00.0,429.179584,8.64054,0.000053,0.000002,0,0.000001
43:00.0,429.739761,8.638015,0.000055,0.000002,0,0.000001
44:00.0,430.307581,8.635581,0.000056,0.000002,0,0.000001
45:00.0,430.866109,8.633241,0.000058,0.000002,0,0.000001
46:00.0,431.400858,8.630999,0.00006,0.000002,0,0.000001
47:00.0,431.899376,8.628861,0.000061,0.000002,0,0.000001
48:00.0,432.350997,8.626841,0.000063,0.000002,0,0.000001
49:00.0,432.745938,8.624957,0.000064,0.000002,0,0.000001
50:00.0,433.074507,8.623217,0.000066,0.000002,0,0.000001
51:00.0,433.327689,8.621607,0.000067,0.000002,0,0.000001
52:00.0,433.498712,8.62011,0.000068,0.000002,0.000001,0.000001
53:00.0,433.583951,8.618719,0.000069,0.000002,0.000001,0.000001
54:00.0,433.582711,8.617431,0.000069,0.000002,0.000001,0.000001
55:00.0,433.497112,8.616239,0.00007,0.000002,0.000001,0.000001
56:00.0,433.332983,8.615128,0.00007,0.000002,0.000001,0.000001
57:00.0,433.100947,8.614085,0.00007,0.000002,0.000001,0.000001
58:00.0,432.816553,8.61311,0.000071,0.000002,0.000001,0.000001
59:00.0,432.499645,8.612207,0.000071,0.000002,0.000001,0.000001
00:00.0,432.173691,8.611376,0.000071,0.000002,0.000001,0.000001
01:00.0,431.864725,8.610611,0.000071,0.000002,0,0.000001
02:00.0,431.598834,8.60991,0.000071,0.000002,0,0.000001
03:00.0,431.398199,8.609277,0.000071,0.000002,0,0.000001
04:00.0,431.276993,8.608714,0.000071,0.000002,0,0.000001
05:00.0,431.238556,8.608222,0.000071,0.000002,0,0.000001
06:00.0,431.274919,8.607804,0.000071,0.000002,0,0.000001
07:00.0,431.369125,8.607478,0.000071,0.000002,0,0.000001
08:00.0,431.49935,8.607258,0.000071,0.000002,0,0.000001
09:00.0,431.642784,8.60715,0.000072,0.000002,0,0.000001
10:00.0,431.77817,8.607156,0.000072,0.000002,0,0.000001
11:00.0,431.887397,8.607287,0.000072,0.000002,0,0.000001
12:00.0,431.956509,8.607563,0.000072,0.000002,0,0.000001
13:00.0,431.975804,8.608002,0.000072,0.000002,0,0.000001
14:00.0,431.939126,8.608612,0.000071,0.000002,0,0.000001
15:00.0,431.843187,8.609393,0.000071,0.000002,0,0.000001
16:00.0,431.687486,8.610357,0.00007,0.000002,0,0.000001
17:00.0,431.474305,8.611517,0.000069,0.000002,0,0.000001
18:00.0,431.208204,8.612882,0.000068,0.000002,0,0.000001
19:00.0,430.895386,8.614451,0.000067,0.000002,0,0.000001
20:00.0,430.543722,8.616225,0.000066,0.000002,0,0.000001
21:00.0,430.1632,8.618212,0.000064,0.000002,0,0.000001
22:00.0,429.765894,8.620417,0.000062,0.000002,0,0.000001
23:00.0,429.365335,8.622836,0.000061,0.000002,0,0.000001
24:00.0,428.976336,8.625456,0.000059,0.000002,0,0.000001
25:00.0,428.615696,8.628274,0.000057,0.000002,0,0.000001
26:00.0,428.302543,8.631291,0.000055,0.000002,0,0.000001
27:00.0,428.057044,8.634493,0.000054,0.000002,0,0.000001
28:00.0,427.898367,8.637845,0.000053,0.000002,0,0.000001
29:00.0,427.844431,8.641305,0.000052,0.000002,0,0.000001
30:00.0,427.913357,8.644852,0.000052,0.000002,0,0.000001
31:00.0,428.124,8.648481,0.000052,0.000002,0,0.000001
32:00.0,428.49356,8.652188,0.000053,0.000002,0,0.000001
33:00.0,429.033551,8.655948,0.000054,0.000002,0,0.000001
34:00.0,429.747254,8.659734,0.000055,0.000002,0,0.000001
35:00.0,430.628956,8.663519,0.000057,0.000002,0,0.000001
36:00.0,431.663026,8.667279,0.000058,0.000002,0,0.000001
37:00.0,432.823079,8.670974,0.00006,0.000002,0,0.000001
38:00.0,434.074115,8.674556,0.000061,0.000002,0,0.000001
39:00.0,435.377992,8.677989,0.000062,0.000002,0.000001,0.000001
40:00.0,436.698123,8.681251,0.000063,0.000002,0.000001,0.000001
41:00.0,438.000062,8.684329,0.000064,0.000002,0.000001,0.000001
42:00.0,439.249702,8.687201,0.000064,0.000002,0.000001,0.000001
43:00.0,440.412971,8.689838,0.000065,0.000002,0.000001,0.000001
44:00.0,441.457725,8.692207,0.000065,0.000002,0.000001,0.000001
45:00.0,442.355658,8.694282,0.000066,0.000002,0.000001,0.000001
46:00.0,443.08321,8.69604,0.000067,0.000002,0.000001,0.000001
47:00.0,443.622462,8.697467,0.000068,0.000002,0.000001,0.000001
48:00.0,443.961978,8.698559,0.000069,0.000002,0.000001,0.000001
49:00.0,444.095929,8.699324,0.000071,0.000002,0.000001,0.000001
50:00.0,444.021523,8.69976,0.000072,0.000002,0,0.000001
51:00.0,443.737926,8.699855,0.000072,0.000002,0,0.000001
52:00.0,443.248792,8.699592,0.000072,0.000002,0,0.000001
53:00.0,442.565634,8.69898,0.000071,0.000002,0,0.000001
54:00.0,441.707308,8.698049,0.00007,0.000002,0,0.000001
55:00.0,440.695554,8.696829,0.000067,0.000002,0,0.000001
56:00.0,439.551896,8.695324,0.000064,0.000002,0,0.000001
57:00.0,438.299795,8.693532,0.000062,0.000002,0,0.000001
58:00.0,436.969126,8.691467,0.000059,0.000002,0,0.000001
59:00.0,435.596764,8.689173,0.000056,0.000002,0,0.000001
00:00.0,434.221593,8.686701,0.000053,0.000002,0,0.000001
01:00.0,432.878811,8.68408,0.000051,0.000002,0,0.000001
02:00.0,431.598718,8.681307,0.00005,0.000002,0,0.000001
03:00.0,430.410263,8.678374,0.000049,0.000002,0,0.000001
04:00.0,429.344374,8.675286,0.000049,0.000002,0,0.000001
05:00.0,428.433211,8.67208,0.000049,0.000002,0,0.000001
06:00.0,427.704131,8.668814,0.000048,0.000002,0,0.000001
07:00.0,427.173338,8.66555,0.000048,0.000002,0,0.000001
08:00.0,426.842315,8.662323,0.000049,0.000002,0,0.000001
09:00.0,426.699397,8.659144,0.000049,0.000002,0,0.000001
10:00.0,426.72528,8.656004,0.000049,0.000002,0,0.000001
11:00.0,426.898669,8.652903,0.00005,0.000002,0,0.000001
12:00.0,427.198745,8.649864,0.000051,0.000002,0,0.000001
13:00.0,427.604346,8.646926,0.000052,0.000002,0,0.000001
14:00.0,428.092543,8.64412,0.000053,0.000002,0,0.000001
15:00.0,428.638996,8.641458,0.000054,0.000002,0,0.000001
16:00.0,429.219828,8.638935,0.000056,0.000002,0,0.000001
17:00.0,429.813105,8.636549,0.000057,0.000002,0,0.000001
18:00.0,430.398834,8.634301,0.000059,0.000002,0,0.000001
19:00.0,430.958372,8.632188,0.00006,0.000002,0,0.000001
20:00.0,431.474663,8.630195,0.000062,0.000002,0,0.000001
21:00.0,431.933385,8.628303,0.000063,0.000002,0,0.000001
22:00.0,432.323739,8.626505,0.000065,0.000002,0,0.000001
23:00.0,432.63795,8.624805,0.000066,0.000002,0,0.000001
24:00.0,432.870104,8.623212,0.000067,0.000002,0,0.000001
25:00.0,433.015702,8.621726,0.000068,0.000002,0,0.000001
26:00.0,433.072425,8.620333,0.000069,0.000002,0,0.000001
27:00.0,433.041229,8.619022,0.00007,0.000002,0,0.000001
28:00.0,432.926771,8.617792,0.00007,0.000002,0,0.000001
29:00.0,432.737188,8.616648,0.00007,0.000002,0,0.000001
30:00.0,432.484101,8.61559,0.000071,0.000002,0,0.000001
31:00.0,432.183207,8.614612,0.000071,0.000002,0.000001,0.000001
32:00.0,431.854827,8.613705,0.000071,0.000002,0.000001,0.000001
33:00.0,431.523468,8.61286,0.000071,0.000002,0.000001,0.000001
34:00.0,431.215921,8.612078,0.000071,0.000002,0.000001,0.000001
35:00.0,430.957987,8.611361,0.000072,0.000002,0.000001,0.000001
36:00.0,430.770324,8.610718,0.000072,0.000002,0.000001,0.000001
37:00.0,430.664573,8.610163,0.000072,0.000002,0.000001,0.000001
38:00.0,430.641366,8.609708,0.000072,0.000002,0,0.000001
39:00.0,430.690922,8.609352,0.000072,0.000002,0,0.000001
40:00.0,430.795492,8.609083,0.000072,0.000002,0,0.000001
41:00.0,430.932565,8.608888,0.000072,0.000002,0,0.000001
42:00.0,431.078353,8.608771,0.000072,0.000002,0,0.000001
43:00.0,431.21107,8.608759,0.000072,0.000002,0,0.000001
44:00.0,431.313129,8.608884,0.000072,0.000002,0,0.000001
45:00.0,431.371698,8.60917,0.000072,0.000002,0,0.000001
46:00.0,431.378109,8.609629,0.000072,0.000002,0,0.000001
47:00.0,431.327095,8.610264,0.000072,0.000002,0,0.000001
48:00.0,431.216315,8.61108,0.000071,0.000002,0,0.000001
49:00.0,431.046023,8.612085,0.000071,0.000002,0,0.000001
50:00.0,430.818752,8.613281,0.00007,0.000002,0,0.000001
51:00.0,430.539177,8.614676,0.000069,0.000002,0,0.000001
52:00.0,430.214237,8.616281,0.000068,0.000002,0,0.000001
53:00.0,429.853131,8.618108,0.000066,0.000002,0,0.000001
54:00.0,429.466815,8.620162,0.000065,0.000002,0,0.000001
55:00.0,429.067311,8.622432,0.000063,0.000002,0,0.000001
56:00.0,428.667581,8.624903,0.000061,0.000002,0,0.000001
57:00.0,428.282248,8.627568,0.000059,0.000002,0,0.000001
58:00.0,427.928379,8.630427,0.000057,0.000002,0,0.000001
59:00.0,427.625361,8.633477,0.000056,0.000002,0,0.000001
00:00.0,427.393927,8.636704,0.000054,0.000002,0,0.000001
01:00.0,427.255226,8.640083,0.000053,0.000002,0,0.000001
02:00.0,427.230889,8.643595,0.000053,0.000002,0,0.000001
03:00.0,427.342482,8.647227,0.000053,0.000002,0,0.000001
04:00.0,427.609466,8.650962,0.000053,0.000002,0,0.000001
05:00.0,428.045684,8.654773,0.000053,0.000002,0,0.000001
06:00.0,428.656252,8.658618,0.000055,0.000002,0,0.000001
07:00.0,429.436502,8.662458,0.000056,0.000002,0,0.000001
08:00.0,430.372557,8.666257,0.000057,0.000002,0,0.000001
09:00.0,431.442383,8.669986,0.000059,0.000002,0,0.000001
10:00.0,432.617499,8.673614,0.000061,0.000002,0,0.000001
11:00.0,433.866057,8.677115,0.000062,0.000002,0,0.000001
12:00.0,435.15596,8.680475,0.000063,0.000002,0,0.000001
13:00.0,436.455417,8.683685,0.000064,0.000002,0,0.000001
14:00.0,437.730947,8.686721,0.000064,0.000002,0,0.000001
15:00.0,438.946571,8.689542,0.000065,0.000002,0,0.000001
16:00.0,440.067063,8.692103,0.000065,0.000002,0,0.000001
17:00.0,441.062895,8.69438,0.000066,0.000002,0,0.000001
18:00.0,441.91173,8.69637,0.000067,0.000002,0,0.000001
19:00.0,442.595269,8.698072,0.000068,0.000002,0,0.000001
20:00.0,443.096059,8.699465,0.000069,0.000002,0,0.000001
21:00.0,443.398723,8.700521,0.00007,0.000002,0,0.000001
22:00.0,443.494016,8.701227,0.000071,0.000002,0,0.000001
23:00.0,443.380325,8.701589,0.000072,0.000002,0,0.000001
24:00.0,443.060837,8.701619,0.000073,0.000002,0,0.000001
25:00.0,442.540504,8.701314,0.000073,0.000002,0,0.000001
26:00.0,441.82713,8.70066,0.000072,0.000002,0,0.000001
27:00.0,440.935212,8.699659,0.00007,0.000002,0,0.000001
28:00.0,439.887567,8.698336,0.000067,0.000002,0,0.000001
29:00.0,438.712741,8.696729,0.000065,0.000002,0,0.000001
30:00.0,437.441233,8.694867,0.000062,0.000002,0,0.000001
31:00.0,436.104068,8.692768,0.000059,0.000002,0,0.000001
32:00.0,434.733583,8.690448,0.000056,0.000002,0,0.000001
33:00.0,433.36417,8.687925,0.000054,0.000002,0,0.000001
34:00.0,432.032035,8.68522,0.000052,0.000002,0,0.000001
35:00.0,430.774373,8.682364,0.000051,0.000002,0,0.000001
36:00.0,429.627209,8.679393,0.00005,0.000002,0,0.000001
37:00.0,428.621746,8.676345,0.000049,0.000002,0,0.000001
38:00.0,427.78008,8.673241,0.000049,0.000002,0,0.000001
39:00.0,427.11403,8.670082,0.000049,0.000002,0,0.000001
40:00.0,426.628362,8.666865,0.000049,0.000002,0,0.000001
41:00.0,426.323956,8.663605,0.000049,0.000002,0,0.000001
42:00.0,426.197446,8.660346,0.000049,0.000002,0,0.000001
43:00.0,426.238547,8.657139,0.00005,0.000002,0,0.000001
44:00.0,426.42901,8.654025,0.00005,0.000002,0,0.000001
45:00.0,426.74477,8.651021,0.000051,0.000002,0,0.000001
46:00.0,427.159468,8.648128,0.000053,0.000002,0,0.000001
47:00.0,427.647311,8.64534,0.000054,0.000002,0,0.000001
48:00.0,428.184814,8.642653,0.000055,0.000002,0,0.000001
49:00.0,428.751537,8.640071,0.000057,0.000002,0,0.000001
50:00.0,429.329478,8.637615,0.000058,0.000002,0,0.000001
51:00.0,429.901369,8.635311,0.00006,0.000002,0,0.000001
52:00.0,430.449572,8.633163,0.000061,0.000002,0,0.000001
53:00.0,430.957082,8.631151,0.000063,0.000002,0,0.000001
54:00.0,431.409742,8.629249,0.000064,0.000002,0,0.000001
55:00.0,431.797118,8.627456,0.000066,0.000002,0,0.000001
56:00.0,432.11097,8.625792,0.000067,0.000002,0,0.000001
57:00.0,432.343354,8.624268,0.000068,0.000002,0,0.000001
58:00.0,432.486965,8.622867,0.000069,0.000002,0,0.000001
59:00.0,432.53762,8.621552,0.00007,0.000002,0,0.000001
00:00.0,432.496237,8.620301,0.00007,0.000002,0,0.000001
01:00.0,432.368615,8.619119,0.000071,0.000002,0,0.000001
02:00.0,432.164203,8.618016,0.000071,0.000002,0,0.000001
03:00.0,431.895994,8.616992,0.000071,0.000002,0,0.000001
04:00.0,431.581601,8.616035,0.000072,0.000002,0,0.000001
05:00.0,431.243668,8.615139,0.000072,0.000002,0,0.000001
06:00.0,430.90848,8.614308,0.000072,0.000002,0,0.000001
07:00.0,430.603434,8.613551,0.000072,0.000002,0,0.000001
08:00.0,430.354024,8.612863,0.000073,0.000002,0,0.000001
09:00.0,430.180038,8.612233,0.000073,0.000002,0,0.000001
10:00.0,430.091413,8.611666,0.000073,0.000002,0,0.000001
11:00.0,430.085983,8.611175,0.000073,0.000002,0,0.000001
12:00.0,430.150714,8.610779,0.000073,0.000002,0,0.000001
13:00.0,430.265398,8.610483,0.000073,0.000002,0,0.000001
14:00.0,430.406751,8.610291,0.000073,0.000002,0,0.000001
15:00.0,430.551862,8.610216,0.000073,0.000002,0,0.000001
16:00.0,430.680661,8.610275,0.000073,0.000002,0,0.000001
17:00.0,430.777052,8.610485,0.000073,0.000002,0,0.000001
18:00.0,430.828799,8.610849,0.000073,0.000002,0,0.000001
19:00.0,430.82699,8.611364,0.000073,0.000002,0,0.000001
20:00.0,430.76585,8.612033,0.000073,0.000002,0,0.000001
21:00.0,430.642885,8.612871,0.000072,0.000002,0,0.000001
22:00.0,430.458875,8.613897,0.000072,0.000002,0,0.000001
23:00.0,430.21751,8.615127,0.000071,0.000002,0,0.000001
24:00.0,429.92485,8.616572,0.00007,0.000002,0,0.000001
25:00.0,429.588836,8.618239,0.000068,0.000002,0,0.000001
26:00.0,429.218877,8.620127,0.000067,0.000002,0,0.000001
27:00.0,428.825666,8.622229,0.000065,0.000002,0,0.000001
28:00.0,428.421405,8.624541,0.000063,0.000002,0,0.000001
29:00.0,428.020339,8.627065,0.000062,0.000002,0,0.000001
30:00.0,427.63898,8.629801,0.00006,0.000002,0,0.000001
31:00.0,427.295563,8.632743,0.000058,0.000002,0,0.000001
32:00.0,427.00915,8.635869,0.000056,0.000002,0,0.000001
33:00.0,426.799296,8.639154,0.000055,0.000002,0,0.000001
34:00.0,426.686393,8.642576,0.000054,0.000002,0,0.000001
35:00.0,426.692131,8.646125,0.000054,0.000002,0,0.000001
36:00.0,426.837772,8.649787,0.000054,0.000002,0,0.000001
37:00.0,427.141399,8.653538,0.000054,0.000002,0,0.000001
38:00.0,427.615192,8.657348,0.000055,0.000002,0,0.000001
39:00.0,428.263827,8.661184,0.000056,0.000002,0,0.000001
40:00.0,429.08359,8.66502,0.000057,0.000002,0,0.000001
41:00.0,430.06177,8.668829,0.000059,0.000002,0,0.000001
42:00.0,431.177131,8.672585,0.00006,0.000002,0,0.000001
43:00.0,432.401911,8.676263,0.000062,0.000002,0,0.000001
44:00.0,433.703547,8.679845,0.000063,0.000002,0,0.000001
45:00.0,435.044105,8.683302,0.000064,0.000002,0.000001,0.000001
46:00.0,436.379228,8.686579,0.000065,0.000002,0.000001,0.000001
47:00.0,437.661239,8.689606,0.000065,0.000002,0.000001,0.000001
48:00.0,438.847439,8.692324,0.000065,0.000002,0.000001,0.000001
49:00.0,439.907756,8.694723,0.000066,0.000002,0.000001,0.000001
50:00.0,440.8247,8.69683,0.000066,0.000002,0.000001,0.000001
51:00.0,441.585984,8.698668,0.000067,0.000002,0.000001,0.000001
52:00.0,442.177799,8.700228,0.000068,0.000002,0.000001,0.000001
53:00.0,442.585199,8.701478,0.00007,0.000002,0,0.000001
54:00.0,442.797389,8.702395,0.000071,0.000002,0,0.000001
55:00.0,442.810688,8.702982,0.000072,0.000002,0,0.000001
56:00.0,442.626307,8.703247,0.000073,0.000002,0,0.000001
57:00.0,442.247124,8.703189,0.000074,0.000002,0,0.000001
58:00.0,441.678094,8.702798,0.000074,0.000002,0,0.000001
59:00.0,440.929171,8.702075,0.000072,0.000002,0,0.000001
00:00.0,440.016316,8.701034,0.000071,0.000002,0,0.000001
01:00.0,438.959604,8.69969,0.000068,0.000002,0,0.000001
02:00.0,437.781854,8.698054,0.000065,0.000002,0,0.000001
03:00.0,436.51001,8.696138,0.000062,0.000002,0,0.000001
04:00.0,435.176723,8.693972,0.000059,0.000002,0,0.000001
05:00.0,433.818616,8.691594,0.000057,0.000002,0,0.000001
